
ANGSTROMS
E1E2
4000.0000	5.4274001	7.5877085
4010.0000	5.4280837	7.5791747
4020.0000	5.4287620	7.5708369
4030.0000	5.4294345	7.5626909
4040.0000	5.4301004	7.5547330
4050.0000	5.4307594	7.5469593
4060.0000	5.4314107	7.5393662
4070.0000	5.4320540	7.5319502
4080.0000	5.4326888	7.5247080
4090.0000	5.4333146	7.5176364
4100.0000	5.4339310	7.5107321
4110.0000	5.4345375	7.5039923
4120.0000	5.4351339	7.4974139
4130.0000	5.4357197	7.4909941
4140.0000	5.4362947	7.4847303
4150.0000	5.4368585	7.4786198
4160.0000	5.4374109	7.4726601
4170.0000	5.4379515	7.4668486
4180.0000	5.4384803	7.4611830
4190.0000	5.4389968	7.4556610
4200.0000	5.4395011	7.4502803
4210.0000	5.4399928	7.4450387
4220.0000	5.4404718	7.4399342
4230.0000	5.4409380	7.4349647
4240.0000	5.4413913	7.4301281
4250.0000	5.4418315	7.4254226
4260.0000	5.4422586	7.4208463
4270.0000	5.4426725	7.4163973
4280.0000	5.4430731	7.4120739
4290.0000	5.4434604	7.4078743
4300.0000	5.4438344	7.4037968
4310.0000	5.4441950	7.3998398
4320.0000	5.4445422	7.3960017
4330.0000	5.4448761	7.3922809
4340.0000	5.4451967	7.3886759
4350.0000	5.4455039	7.3851852
4360.0000	5.4457979	7.3818074
4370.0000	5.4460786	7.3785410
4380.0000	5.4463462	7.3753846
4390.0000	5.4466007	7.3723369
4400.0000	5.4468421	7.3693966
4410.0000	5.4470707	7.3665624
4420.0000	5.4472863	7.3638329
4430.0000	5.4474893	7.3612070
4440.0000	5.4476796	7.3586835
4450.0000	5.4478574	7.3562611
4460.0000	5.4480227	7.3539386
4470.0000	5.4481758	7.3517150
4480.0000	5.4483167	7.3495891
4490.0000	5.4484456	7.3475598
4500.0000	5.4485626	7.3456261
4510.0000	5.4486679	7.3437868
4520.0000	5.4487616	7.3420409
4530.0000	5.4488438	7.3403875
4540.0000	5.4489148	7.3388255
4550.0000	5.4489746	7.3373538
4560.0000	5.4490234	7.3359717
4570.0000	5.4490614	7.3346780
4580.0000	5.4490887	7.3334719
4590.0000	5.4491056	7.3323524
4600.0000	5.4491122	7.3313186
4610.0000	5.4491086	7.3303697
4620.0000	5.4490950	7.3295048
4630.0000	5.4490717	7.3287230
4640.0000	5.4490387	7.3280234
4650.0000	5.4489963	7.3274052
4660.0000	5.4489446	7.3268676
4670.0000	5.4488838	7.3264098
4680.0000	5.4488141	7.3260309
4690.0000	5.4487356	7.3257303
4700.0000	5.4486486	7.3255070
4710.0000	5.4485532	7.3253604
4720.0000	5.4484496	7.3252897
4730.0000	5.4483380	7.3252941
4740.0000	5.4482185	7.3253729
4750.0000	5.4480914	7.3255254
4760.0000	5.4479567	7.3257509
4770.0000	5.4478148	7.3260486
4780.0000	5.4476657	7.3264179
4790.0000	5.4475096	7.3268580
4800.0000	5.4473468	7.3273684
4810.0000	5.4471773	7.3279482
4820.0000	5.4470014	7.3285970
4830.0000	5.4468192	7.3293139
4840.0000	5.4466309	7.3300984
4850.0000	5.4464367	7.3309499
4860.0000	5.4462367	7.3318676
4870.0000	5.4460311	7.3328510
4880.0000	5.4458201	7.3338995
4890.0000	5.4456038	7.3350124
4900.0000	5.4453824	7.3361892
4910.0000	5.4451561	7.3374293
4920.0000	5.4449250	7.3387321
4930.0000	5.4446893	7.3400969
4940.0000	5.4444491	7.3415233
4950.0000	5.4442045	7.3430107
4960.0000	5.4439559	7.3445584
4970.0000	5.4437032	7.3461660
4980.0000	5.4434467	7.3478330
4990.0000	5.4431865	7.3495587
5000.0000	5.4429227	7.3513426
5010.0000	5.4426555	7.3531843
5020.0000	5.4423850	7.3550831
5030.0000	5.4421114	7.3570387
5040.0000	5.4418349	7.3590504
5050.0000	5.4415555	7.3611177
5060.0000	5.4412734	7.3632402
5070.0000	5.4409887	7.3654174
5080.0000	5.4407016	7.3676488
5090.0000	5.4404122	7.3699338
5100.0000	5.4401206	7.3722721
5110.0000	5.4398270	7.3746631
5120.0000	5.4395314	7.3771064
5130.0000	5.4392341	7.3796015
5140.0000	5.4389351	7.3821480
5150.0000	5.4386346	7.3847454
5160.0000	5.4383326	7.3873932
5170.0000	5.4380293	7.3900911
5180.0000	5.4377249	7.3928386
5190.0000	5.4374194	7.3956351
5200.0000	5.4371129	7.3984804
5210.0000	5.4368056	7.4013740
5220.0000	5.4364975	7.4043155
5230.0000	5.4361888	7.4073044
5240.0000	5.4358796	7.4103403
5250.0000	5.4355700	7.4134229
5260.0000	5.4352601	7.4165517
5270.0000	5.4349500	7.4197264
5280.0000	5.4346397	7.4229464
5290.0000	5.4343295	7.4262115
5300.0000	5.4340193	7.4295213
5310.0000	5.4337094	7.4328754
5320.0000	5.4333997	7.4362733
5330.0000	5.4330904	7.4397148
5340.0000	5.4327815	7.4431994
5350.0000	5.4324732	7.4467267
5360.0000	5.4321656	7.4502965
5370.0000	5.4318586	7.4539084
5380.0000	5.4315525	7.4575619
5390.0000	5.4312473	7.4612568
5400.0000	5.4309431	7.4649927
5410.0000	5.4306399	7.4687692
5420.0000	5.4303379	7.4725860
5430.0000	5.4300371	7.4764428
5440.0000	5.4297376	7.4803393
5450.0000	5.4294395	7.4842750
5460.0000	5.4291428	7.4882496
5470.0000	5.4288476	7.4922630
5480.0000	5.4285541	7.4963146
5490.0000	5.4282622	7.5004042
5500.0000	5.4279720	7.5045315
5510.0000	5.4276836	7.5086962
5520.0000	5.4273971	7.5128979
5530.0000	5.4271126	7.5171363
5540.0000	5.4268300	7.5214112
5550.0000	5.4265495	7.5257223
5560.0000	5.4262711	7.5300691
5570.0000	5.4259949	7.5344516
5580.0000	5.4257209	7.5388692
5590.0000	5.4254492	7.5433219
5600.0000	5.4251799	7.5478092
5610.0000	5.4249130	7.5523309
5620.0000	5.4246486	7.5568867
5630.0000	5.4243867	7.5614763
5640.0000	5.4241274	7.5660995
5650.0000	5.4238707	7.5707560
5660.0000	5.4236167	7.5754454
5670.0000	5.4233654	7.5801676
5680.0000	5.4231169	7.5849223
5690.0000	5.4228712	7.5897092
5700.0000	5.4226283	7.5945281
5710.0000	5.4223885	7.5993786
5720.0000	5.4221515	7.6042605
5730.0000	5.4219176	7.6091737
5740.0000	5.4216867	7.6141178
5750.0000	5.4214589	7.6190925
5760.0000	5.4212343	7.6240977
5770.0000	5.4210128	7.6291331
5780.0000	5.4207945	7.6341984
5790.0000	5.4205795	7.6392934
5800.0000	5.4203678	7.6444179
5810.0000	5.4201594	7.6495717
5820.0000	5.4199544	7.6547544
5830.0000	5.4197528	7.6599660
5840.0000	5.4195546	7.6652060
5850.0000	5.4193599	7.6704744
5860.0000	5.4191686	7.6757709
5870.0000	5.4189810	7.6810953
5880.0000	5.4187968	7.6864473
5890.0000	5.4186163	7.6918267
5900.0000	5.4184394	7.6972334
5910.0000	5.4182662	7.7026671
5920.0000	5.4180966	7.7081275
5930.0000	5.4179308	7.7136146
5940.0000	5.4177687	7.7191280
5950.0000	5.4176104	7.7246676
5960.0000	5.4174558	7.7302332
5970.0000	5.4173051	7.7358245
5980.0000	5.4171583	7.7414414
5990.0000	5.4170153	7.7470837
6000.0000	5.4168762	7.7527511
6010.0000	5.4167410	7.7584436
6020.0000	5.4166097	7.7641608
6030.0000	5.4164824	7.7699025
6040.0000	5.4163591	7.7756687
6050.0000	5.4162398	7.7814591
6060.0000	5.4161245	7.7872736
6070.0000	5.4160133	7.7931118
6080.0000	5.4159061	7.7989738
6090.0000	5.4158030	7.8048592
6100.0000	5.4157040	7.8107679
6110.0000	5.4156091	7.8166997
6120.0000	5.4155184	7.8226545
6130.0000	5.4154318	7.8286321
6140.0000	5.4153494	7.8346322
6150.0000	5.4152711	7.8406548
6160.0000	5.4151971	7.8466997
6170.0000	5.4151272	7.8527666
6180.0000	5.4150616	7.8588555
6190.0000	5.4150003	7.8649661
6200.0000	5.4149431	7.8710983
6210.0000	5.4148903	7.8772519
6220.0000	5.4148417	7.8834268
6230.0000	5.4147975	7.8896229
6240.0000	5.4147575	7.8958399
6250.0000	5.4147218	7.9020777
6260.0000	5.4146905	7.9083361
6270.0000	5.4146635	7.9146150
6280.0000	5.4146409	7.9209143
6290.0000	5.4146226	7.9272337
6300.0000	5.4146087	7.9335732
6310.0000	5.4145991	7.9399326
6320.0000	5.4145940	7.9463117
6330.0000	5.4145932	7.9527104
6340.0000	5.4145968	7.9591285
6350.0000	5.4146049	7.9655660
6360.0000	5.4146174	7.9720226
6370.0000	5.4146342	7.9784983
6380.0000	5.4146556	7.9849928
6390.0000	5.4146813	7.9915061
6400.0000	5.4147115	7.9980381
6410.0000	5.4147462	8.0045884
6420.0000	5.4147853	8.0111572
6430.0000	5.4148289	8.0177441
6440.0000	5.4148769	8.0243491
6450.0000	5.4149294	8.0309721
6460.0000	5.4149864	8.0376129
6470.0000	5.4150479	8.0442713
6480.0000	5.4151138	8.0509473
6490.0000	5.4151842	8.0576408
6500.0000	5.4152592	8.0643515
6510.0000	5.4153386	8.0710795
6520.0000	5.4154225	8.0778245
6530.0000	5.4155109	8.0845864
6540.0000	5.4156039	8.0913652
6550.0000	5.4157013	8.0981606
6560.0000	5.4158032	8.1049727
6570.0000	5.4159097	8.1118012
6580.0000	5.4160207	8.1186460
6590.0000	5.4161361	8.1255071
6600.0000	5.4162561	8.1323842
6610.0000	5.4163806	8.1392774
6620.0000	5.4165097	8.1461865
6630.0000	5.4166432	8.1531113
6640.0000	5.4167813	8.1600518
6650.0000	5.4169239	8.1670078
6660.0000	5.4170710	8.1739793
6670.0000	5.4172226	8.1809661
6680.0000	5.4173787	8.1879681
6690.0000	5.4175394	8.1949853
6700.0000	5.4177045	8.2020174
6710.0000	5.4178742	8.2090645
6720.0000	5.4180484	8.2161264
6730.0000	5.4182272	8.2232030
6740.0000	5.4184104	8.2302942
6750.0000	5.4185981	8.2373999
6760.0000	5.4187904	8.2445199
6770.0000	5.4189872	8.2516543
6780.0000	5.4191884	8.2588029
6790.0000	5.4193942	8.2659656
6800.0000	5.4196045	8.2731423
6810.0000	5.4198193	8.2803329
6820.0000	5.4200386	8.2875373
6830.0000	5.4202624	8.2947554
6840.0000	5.4204907	8.3019872
6850.0000	5.4207234	8.3092325
6860.0000	5.4209607	8.3164912
6870.0000	5.4212025	8.3237633
6880.0000	5.4214487	8.3310486
6890.0000	5.4216994	8.3383471
6900.0000	5.4219546	8.3456587
6910.0000	5.4222142	8.3529833
6920.0000	5.4224784	8.3603207
6930.0000	5.4227470	8.3676710
6940.0000	5.4230200	8.3750340
6950.0000	5.4232976	8.3824097
6960.0000	5.4235795	8.3897979
6970.0000	5.4238660	8.3971986
6980.0000	5.4241569	8.4046116
6990.0000	5.4244522	8.4120370
7000.0000	5.4247519	8.4194746
7010.0000	5.4250561	8.4269243
7020.0000	5.4253647	8.4343861
7030.0000	5.4256778	8.4418599
7040.0000	5.4259953	8.4493456
7050.0000	5.4263172	8.4568431
7060.0000	5.4266435	8.4643524
7070.0000	5.4269742	8.4718733
7080.0000	5.4273093	8.4794058
7090.0000	5.4276488	8.4869498
7100.0000	5.4279927	8.4945052
7110.0000	5.4283410	8.5020721
7120.0000	5.4286937	8.5096501
7130.0000	5.4290507	8.5172395
7140.0000	5.4294121	8.5248399
7150.0000	5.4297779	8.5324514
7160.0000	5.4301481	8.5400739
7170.0000	5.4305226	8.5477073
7180.0000	5.4309014	8.5553516
7190.0000	5.4312846	8.5630067
7200.0000	5.4316722	8.5706724
7210.0000	5.4320641	8.5783488
7220.0000	5.4324603	8.5860358
7230.0000	5.4328608	8.5937333
7240.0000	5.4332656	8.6014412
7250.0000	5.4336748	8.6091595
7260.0000	5.4340882	8.6168880
7270.0000	5.4345060	8.6246268
7280.0000	5.4349281	8.6323758
7290.0000	5.4353544	8.6401349
7300.0000	5.4357850	8.6479040
7310.0000	5.4362199	8.6556831
7320.0000	5.4366591	8.6634721
7330.0000	5.4371025	8.6712709
7340.0000	5.4375502	8.6790795
7350.0000	5.4380021	8.6868979
7360.0000	5.4384583	8.6947259
7370.0000	5.4389187	8.7025635
7380.0000	5.4393834	8.7104106
7390.0000	5.4398522	8.7182672
7400.0000	5.4403253	8.7261333
7410.0000	5.4408026	8.7340087
7420.0000	5.4412842	8.7418933
7430.0000	5.4417699	8.7497873
7440.0000	5.4422598	8.7576904
7450.0000	5.4427539	8.7656026
7460.0000	5.4432522	8.7735239
7470.0000	5.4437546	8.7814542
7480.0000	5.4442612	8.7893934
7490.0000	5.4447720	8.7973415
7500.0000	5.4452869	8.8052985
7510.0000	5.4458060	8.8132643
7520.0000	5.4463292	8.8212388
7530.0000	5.4468566	8.8292220
7540.0000	5.4473880	8.8372138
7550.0000	5.4479236	8.8452141
7560.0000	5.4484634	8.8532230
7570.0000	5.4490072	8.8612404
7580.0000	5.4495551	8.8692661
7590.0000	5.4501071	8.8773002
7600.0000	5.4506632	8.8853426
7610.0000	5.4512234	8.8933933
7620.0000	5.4517877	8.9014522
7630.0000	5.4523560	8.9095192
7640.0000	5.4529284	8.9175943
7650.0000	5.4535048	8.9256775
7660.0000	5.4540853	8.9337687
7670.0000	5.4546698	8.9418679
7680.0000	5.4552584	8.9499749
7690.0000	5.4558510	8.9580898
7700.0000	5.4564476	8.9662126
7710.0000	5.4570482	8.9743431
7720.0000	5.4576528	8.9824813
7730.0000	5.4582615	8.9906271
7740.0000	5.4588741	8.9987806
7750.0000	5.4594907	9.0069417
7760.0000	5.4601112	9.0151103
7770.0000	5.4607358	9.0232864
7780.0000	5.4613643	9.0314699
7790.0000	5.4619968	9.0396609
7800.0000	5.4626332	9.0478592
7810.0000	5.4632736	9.0560647
