
VASEmethod[EllipsometerType=4 , CompleteEASE=5.13, AcqTime=9.900, ZoneAve=1, Acq. Parameters=DEFAULT.parms]
Angstroms
dPolE	2040.000000	65.000000	11.325194	0.419358
E	2060.000000	65.000000	16.800980	41.578823	0.090529	0.570608
uR	2060.000000	65.000000	1.#INF00	1.000000
dPolE	2060.000000	65.000000	11.325194	0.419358
E	2080.000000	65.000000	16.831532	41.996929	0.051401	0.326563
uR	2080.000000	65.000000	1.#INF00	1.000000
dPolE	2080.000000	65.000000	11.325194	0.419358
E	2100.000000	65.000000	16.760027	42.634789	0.090527	0.576721
uR	2100.000000	65.000000	1.#INF00	1.000000
dPolE	2100.000000	65.000000	11.325194	0.419358
E	2120.000000	65.000000	16.737507	43.436375	0.079629	0.507467
uR	2120.000000	65.000000	1.#INF00	1.000000
dPolE	2120.000000	65.000000	11.325194	0.419358
E	2140.000000	65.000000	16.657787	44.102787	0.081517	0.523601
uR	2140.000000	65.000000	1.#INF00	1.000000
dPolE	2140.000000	65.000000	11.325194	0.419358
E	2160.000000	65.000000	16.560740	45.138393	0.062943	0.371490
uR	2160.000000	65.000000	1.#INF00	1.000000
dPolE	2160.000000	65.000000	11.325194	0.419358
E	2180.000000	65.000000	16.508650	45.734264	0.044478	0.263151
uR	2180.000000	65.000000	1.#INF00	1.000000
dPolE	2180.000000	65.000000	11.325194	0.419358
E	2200.000000	65.000000	16.370821	46.548458	0.058559	0.347907
uR	2200.000000	65.000000	1.#INF00	1.000000
dPolE	2200.000000	65.000000	11.325194	0.419358
E	2220.000000	65.000000	16.279186	47.249905	0.063565	0.380207
uR	2220.000000	65.000000	1.#INF00	1.000000
dPolE	2220.000000	65.000000	11.325194	0.419358
E	2240.000000	65.000000	16.160294	47.881660	0.059103	0.356937
uR	2240.000000	65.000000	1.#INF00	1.000000
dPolE	2240.000000	65.000000	11.325194	0.419358
E	2260.000000	65.000000	15.993657	48.651497	0.058117	0.353930
uR	2260.000000	65.000000	1.#INF00	1.000000
dPolE	2260.000000	65.000000	11.325194	0.419358
E	2280.000000	65.000000	15.856853	49.644932	0.054006	0.328249
uR	2280.000000	65.000000	1.#INF00	1.000000
dPolE	2280.000000	65.000000	11.325194	0.419358
E	2300.000000	65.000000	15.719739	49.994148	0.060474	0.372185
uR	2300.000000	65.000000	1.#INF00	1.000000
dPolE	2300.000000	65.000000	11.325194	0.419358
E	2320.000000	65.000000	15.548127	50.477570	0.066038	0.411519
uR	2320.000000	65.000000	1.#INF00	1.000000
dPolE	2320.000000	65.000000	11.325194	0.419358
E	2340.000000	65.000000	15.494156	51.023136	0.057424	0.357580
uR	2340.000000	65.000000	1.#INF00	1.000000
dPolE	2340.000000	65.000000	11.325194	0.419358
E	2360.000000	65.000000	15.353670	51.887680	0.042813	0.268730
uR	2360.000000	65.000000	1.#INF00	1.000000
dPolE	2360.000000	65.000000	11.325194	0.419358
E	2380.000000	65.000000	15.198075	52.430107	0.046825	0.296528
uR	2380.000000	65.000000	1.#INF00	1.000000
dPolE	2380.000000	65.000000	11.325194	0.419358
E	2400.000000	65.000000	15.123822	53.603405	0.045441	0.285820
uR	2400.000000	65.000000	1.#INF00	1.000000
dPolE	2400.000000	65.000000	11.325194	0.419358
E	2420.000000	65.000000	15.002892	54.323063	0.063465	0.401885
uR	2420.000000	65.000000	1.#INF00	1.000000
dPolE	2420.000000	65.000000	11.325194	0.419358
E	2440.000000	65.000000	14.832932	55.076397	0.051648	0.329730
uR	2440.000000	65.000000	1.#INF00	1.000000
dPolE	2440.000000	65.000000	11.325194	0.419358
E	2460.000000	65.000000	14.686645	55.820141	0.049867	0.319681
uR	2460.000000	65.000000	1.#INF00	1.000000
dPolE	2460.000000	65.000000	11.325194	0.419358
E	2480.000000	65.000000	14.532330	56.876026	0.055120	0.339821
uR	2480.000000	65.000000	1.#INF00	1.000000
dPolE	2480.000000	65.000000	11.325194	0.419358
E	2500.000000	65.000000	14.367686	57.978626	0.049760	0.307635
uR	2500.000000	65.000000	1.#INF00	1.000000
dPolE	2500.000000	65.000000	11.325194	0.419358
E	2520.000000	65.000000	14.209188	58.705990	0.051198	0.319824
uR	2520.000000	65.000000	1.#INF00	1.000000
dPolE	2520.000000	65.000000	11.325194	0.419358
E	2540.000000	65.000000	13.939451	59.621994	0.061979	0.389393
uR	2540.000000	65.000000	1.#INF00	1.000000
dPolE	2540.000000	65.000000	11.325194	0.419358
E	2560.000000	65.000000	13.777623	60.871330	0.062751	0.394688
uR	2560.000000	65.000000	1.#INF00	1.000000
dPolE	2560.000000	65.000000	11.325194	0.419358
E	2580.000000	65.000000	13.569317	61.648060	0.069204	0.438825
uR	2580.000000	65.000000	1.#INF00	1.000000
dPolE	2580.000000	65.000000	11.325194	0.419358
E	2600.000000	65.000000	13.342835	63.244728	0.059173	0.375543
uR	2600.000000	65.000000	1.#INF00	1.000000
dPolE	2600.000000	65.000000	11.325194	0.419358
E	2620.000000	65.000000	13.089980	63.718304	0.049467	0.320071
uR	2620.000000	65.000000	1.#INF00	1.000000
dPolE	2620.000000	65.000000	11.325194	0.419358
E	2640.000000	65.000000	12.852415	64.795837	0.047287	0.307601
uR	2640.000000	65.000000	1.#INF00	1.000000
dPolE	2640.000000	65.000000	11.325194	0.419358
E	2660.000000	65.000000	12.571982	66.216171	0.046596	0.305648
uR	2660.000000	65.000000	1.#INF00	1.000000
dPolE	2660.000000	65.000000	11.325194	0.419358
E	2680.000000	65.000000	12.261251	67.053825	0.035710	0.238518
uR	2680.000000	65.000000	1.#INF00	1.000000
dPolE	2680.000000	65.000000	11.325194	0.419358
E	2700.000000	65.000000	11.958727	68.169083	0.039835	0.268520
uR	2700.000000	65.000000	1.#INF00	1.000000
dPolE	2700.000000	65.000000	11.325194	0.419358
E	2720.000000	65.000000	11.617277	69.295700	0.036268	0.247657
uR	2720.000000	65.000000	1.#INF00	1.000000
dPolE	2720.000000	65.000000	11.325194	0.419358
E	2740.000000	65.000000	11.280359	70.264946	0.039367	0.275218
uR	2740.000000	65.000000	1.#INF00	1.000000
dPolE	2740.000000	65.000000	11.325194	0.419358
E	2760.000000	65.000000	10.885624	70.923073	0.041364	0.298216
uR	2760.000000	65.000000	1.#INF00	1.000000
dPolE	2760.000000	65.000000	11.325194	0.419358
E	2780.000000	65.000000	10.511544	71.755806	0.036537	0.269682
uR	2780.000000	65.000000	1.#INF00	1.000000
dPolE	2780.000000	65.000000	11.325194	0.419358
E	2800.000000	65.000000	10.171950	72.618538	0.032815	0.246302
uR	2800.000000	65.000000	1.#INF00	1.000000
dPolE	2800.000000	65.000000	11.325194	0.419358
E	2820.000000	65.000000	9.823241	73.557411	0.043791	0.335176
